id,activity_date,day_type,week_number,user_type,total_steps,total_steps_filtered,very_active_minutes,fairly_active_minutes,sedentary_minutes,calories,total_minutes_asleep,sleep_efficiency,type_of_sleeper,sedentary_percentage
4558609924,2016-04-08,Weekday,14,Sedentary User,4195,4195,0,0,1199,1778,,,,83.26
4558609924,2016-04-09,Weekend,14,Sedentary User,5512,5512,0,0,1164,1882,,,,80.83
4558609924,2016-04-10,Weekend,14,Sedentary User,6263,6263,0,0,1150,1906,,,,79.86
4558609924,2016-04-11,Weekday,15,Sedentary User,8828,8828,0,0,1132,2149,,,,78.61
4558609924,2016-04-12,Weekday,15,Sedentary User,1260,1260,0,0,555,722,,,,38.54
4702921684,2016-03-29,Weekday,13,Moderate Mover,6506,6506,4,5,760,2886,,,,52.78
4702921684,2016-03-30,Weekday,13,Moderate Mover,7583,7583,3,13,742,2915,,,,51.53
4702921684,2016-03-31,Weekday,13,Sedentary User,6963,6963,0,0,759,2895,,,,52.71
4702921684,2016-04-01,Weekday,13,Moderate Mover,7165,7165,0,9,708,2923,,,,49.17
4702921684,2016-04-02,Weekend,13,Moderate Mover,10328,10328,0,32,475,3323,,,,32.99
4702921684,2016-04-03,Weekend,13,Moderate Mover,12116,12116,3,57,471,3357,,,,32.71
4702921684,2016-04-04,Weekday,14,Moderate Mover,7810,7810,6,27,746,2931,,,,51.81
4702921684,2016-04-05,Weekday,14,Moderate Mover,6670,6670,15,16,770,2848,412,0.95,Restorative Sleeper,53.47
4702921684,2016-04-06,Weekday,14,Moderate Mover,7605,7605,4,4,708,2943,,,,49.17
4702921684,2016-04-07,Weekday,14,Sedentary User,6585,6585,0,0,770,2822,,,,53.47
4702921684,2016-04-08,Weekday,14,Moderate Mover,8184,8184,0,15,808,2981,,,,56.11
4702921684,2016-04-09,Weekend,14,Moderate Mover,14002,14002,8,56,407,3597,,,,28.26
4702921684,2016-04-10,Weekend,14,Moderate Mover,11135,11135,1,25,528,3224,,,,36.67
4702921684,2016-04-11,Weekday,15,Sedentary User,6499,6499,0,0,809,2677,,,,56.18
4702921684,2016-04-12,Weekday,15,Sedentary User,0,,0,0,1440,0,,,,100
5553957443,2016-04-01,Weekday,13,High Efficiency Mover,12409,12409,51,12,782,2142,,,,54.31
5553957443,2016-04-02,Weekend,13,Sedentary User,2937,2937,0,0,356,1615,,,,24.72
5553957443,2016-04-03,Weekend,13,Sedentary User,1515,1515,0,0,507,1481,,,,35.21
5553957443,2016-04-04,Weekday,14,Moderate Mover,8921,8921,27,8,754,1892,,,,52.36
5553957443,2016-04-05,Weekday,14,High Efficiency Mover,11306,11306,40,26,772,2086,447,0.95,Restorative Sleeper,53.61
5553957443,2016-04-06,Weekday,14,Moderate Mover,12252,12252,33,28,745,2044,,,,51.74
5553957443,2016-04-07,Weekday,14,High Efficiency Mover,15444,15444,51,39,731,2249,,,,50.76
5553957443,2016-04-08,Weekday,14,High Efficiency Mover,9938,9938,38,24,767,2019,,,,53.26
5553957443,2016-04-09,Weekend,14,Sedentary User,4599,4599,0,0,578,1692,,,,40.14
5553957443,2016-04-10,Weekend,14,High Efficiency Mover,5594,5594,4,25,552,1712,,,,38.33
5553957443,2016-04-11,Weekday,15,Moderate Mover,11906,11906,32,27,688,2065,,,,47.78
5553957443,2016-04-12,Weekday,15,High Efficiency Mover,3436,3436,7,11,61,633,,,,4.24
5577150313,2016-04-01,Weekday,13,High Efficiency Mover,10461,10461,99,31,721,3625,,,,50.07
5577150313,2016-04-02,Weekend,13,High Efficiency Mover,14873,14873,202,36,663,4430,,,,46.04
5577150313,2016-04-03,Weekend,13,High Efficiency Mover,9917,9917,58,27,700,3427,,,,48.61
5577150313,2016-04-04,Weekday,14,High Efficiency Mover,7401,7401,70,19,689,3492,,,,47.85
5577150313,2016-04-05,Weekday,14,High Efficiency Mover,8964,8964,107,18,756,3597,603,0.95,Restorative Sleeper,52.5
5577150313,2016-04-06,Weekday,14,High Efficiency Mover,11080,11080,83,52,695,3765,,,,48.26
5577150313,2016-04-07,Weekday,14,High Efficiency Mover,4499,4499,31,11,756,2775,,,,52.5
5577150313,2016-04-08,Weekday,14,Moderate Mover,4363,4363,8,2,813,2486,,,,56.46
5577150313,2016-04-09,Weekend,14,High Efficiency Mover,10494,10494,123,62,601,3817,,,,41.74
5577150313,2016-04-10,Weekend,14,High Efficiency Mover,9776,9776,80,35,721,3378,,,,50.07
5577150313,2016-04-11,Weekday,15,High Efficiency Mover,2862,2862,39,17,209,1511,,,,14.51
6117666160,2016-04-01,Weekday,13,Sedentary User,7444,7444,0,0,568,2210,,,,39.44
6117666160,2016-04-02,Weekend,13,Moderate Mover,19658,19658,3,30,466,2884,,,,32.36
6117666160,2016-04-03,Weekend,13,Sedentary User,0,,0,0,1440,1496,,,,100
6117666160,2016-04-04,Weekday,14,Moderate Mover,8468,8468,2,11,1148,2262,,,,79.72
6117666160,2016-04-05,Weekday,14,Sedentary User,9910,9910,0,0,990,2445,,,,68.75
6117666160,2016-04-06,Weekday,14,Sedentary User,12409,12409,0,0,388,2694,,,,26.94
6117666160,2016-04-07,Weekday,14,Sedentary User,4853,4853,0,0,770,1903,,,,53.47
6117666160,2016-04-08,Weekday,14,Sedentary User,8955,8955,0,0,1018,2482,,,,70.69
6117666160,2016-04-09,Weekend,14,Sedentary User,10789,10789,0,0,413,2617,,,,28.68
6117666160,2016-04-10,Weekend,14,Sedentary User,0,,0,0,1440,0,,,,100
6290855005,2016-04-01,Weekday,13,Sedentary User,6633,6633,0,0,1160,2778,,,,80.56
6290855005,2016-04-02,Weekend,13,High Efficiency Mover,9548,9548,25,107,1195,3119,,,,82.99
6290855005,2016-04-03,Weekend,13,Sedentary User,0,,33,0,1407,2664,,,,97.71
6290855005,2016-04-04,Weekday,14,Sedentary User,0,,0,0,1440,2060,,,,100
6290855005,2016-04-05,Weekday,14,Sedentary User,0,,0,0,1440,2060,,,,100
6290855005,2016-04-06,Weekday,14,Sedentary User,0,,0,0,1440,2060,,,,100
6290855005,2016-04-07,Weekday,14,Sedentary User,0,,0,0,1440,2060,,,,100
6290855005,2016-04-08,Weekday,14,Sedentary User,0,,0,0,1440,2060,,,,100
6290855005,2016-04-09,Weekend,14,Sedentary User,0,,0,0,1440,2060,,,,100
6290855005,2016-04-10,Weekend,14,Sedentary User,0,,20,0,494,735,,,,34.31
6391747486,2016-04-01,Weekday,13,Sedentary User,0,,0,0,1440,1820,,,,100
6391747486,2016-04-02,Weekend,13,High Efficiency Mover,2101,2101,46,0,1394,2224,,,,96.81
6391747486,2016-04-03,Weekend,13,Sedentary User,0,,0,0,1440,1820,,,,100
6391747486,2016-04-04,Weekday,14,Sedentary User,0,,0,0,1440,1820,,,,100
6391747486,2016-04-05,Weekday,14,Low Intensity Mover,9766,9766,0,6,1133,2442,,,,78.68
6391747486,2016-04-06,Weekday,14,Sedentary User,165,165,0,0,1432,1849,,,,99.44
6391747486,2016-04-07,Weekday,14,Sedentary User,0,,0,0,1440,1822,,,,100
6391747486,2016-04-08,Weekday,14,Sedentary User,0,,0,0,1440,1820,,,,100
6391747486,2016-04-09,Weekend,14,Sedentary User,0,,0,0,198,251,,,,13.75
6775888955,2016-04-01,Weekday,13,High Efficiency Mover,7225,7225,25,50,1189,3065,,,,82.57
6775888955,2016-04-02,Weekend,13,Sedentary User,1988,1988,0,0,909,2207,,,,63.13
6775888955,2016-04-03,Weekend,13,High Efficiency Mover,1577,1577,1,17,1414,1977,,,,98.19
6775888955,2016-04-04,Weekday,14,Sedentary User,0,,0,0,1440,1841,,,,100
6775888955,2016-04-05,Weekday,14,High Efficiency Mover,9348,9348,56,133,1011,4286,,,,70.21
6775888955,2016-04-06,Weekday,14,High Efficiency Mover,11761,11761,24,99,550,3920,,,,38.19
6775888955,2016-04-07,Weekday,14,High Efficiency Mover,13987,13987,46,114,739,3856,,,,51.32
6775888955,2016-04-08,Weekday,14,High Efficiency Mover,4131,4131,27,30,1308,2584,,,,90.83
6775888955,2016-04-09,Weekend,14,Sedentary User,14,14,0,0,601,787,,,,41.74
6962181067,2016-03-30,Weekday,13,High Efficiency Mover,15491,15491,18,77,641,2244,,,,44.51
6962181067,2016-03-31,Weekday,13,High Efficiency Mover,14097,14097,50,32,595,2188,,,,41.32
6962181067,2016-04-01,Weekday,13,High Efficiency Mover,10467,10467,9,45,602,2014,,,,41.81
6962181067,2016-04-02,Weekend,13,High Efficiency Mover,12437,12437,50,24,732,2115,,,,50.83
6962181067,2016-04-03,Weekend,13,High Efficiency Mover,12307,12307,14,51,589,2055,,,,40.9
6962181067,2016-04-04,Weekday,14,Moderate Mover,18952,18952,73,20,570,2437,,,,39.58
6962181067,2016-04-05,Weekday,14,Moderate Mover,12010,12010,38,17,692,2158,442,0.97,Restorative Sleeper,48.06
6962181067,2016-04-06,Weekday,14,High Efficiency Mover,12480,12480,55,14,593,2170,,,,41.18
6962181067,2016-04-07,Weekday,14,Moderate Mover,13417,13417,45,16,665,2244,,,,46.18
6962181067,2016-04-08,Weekday,14,Moderate Mover,14400,14400,27,37,697,2188,,,,48.4
6962181067,2016-04-09,Weekend,14,Moderate Mover,12495,12495,33,19,609,2231,,,,42.29
6962181067,2016-04-10,Weekend,14,Moderate Mover,10148,10148,19,7,679,2100,,,,47.15
6962181067,2016-04-11,Weekday,15,Moderate Mover,12362,12362,21,38,678,2188,,,,47.08
6962181067,2016-04-12,Weekday,15,High Efficiency Mover,5893,5893,43,9,146,917,,,,10.14
7007744171,2016-04-01,Weekday,13,Moderate Mover,11680,11680,50,7,1139,2573,,,,79.1
7007744171,2016-04-02,Weekend,13,Moderate Mover,10976,10976,9,16,1075,2575,,,,74.65
7007744171,2016-04-03,Weekend,13,High Efficiency Mover,16806,16806,104,31,1002,3086,,,,69.58
7007744171,2016-04-04,Weekday,14,High Efficiency Mover,15266,15266,70,21,1057,2886,,,,73.4
7007744171,2016-04-05,Weekday,14,Moderate Mover,12084,12084,50,6,1030,2676,,,,71.53
7007744171,2016-04-06,Weekday,14,High Efficiency Mover,13513,13513,64,8,1098,2811,,,,76.25
7007744171,2016-04-07,Weekday,14,High Efficiency Mover,14100,14100,61,33,1015,2840,,,,70.49
7007744171,2016-04-08,Weekday,14,High Efficiency Mover,12627,12627,54,22,1063,2871,,,,73.82
7007744171,2016-04-09,Weekend,14,Low Intensity Mover,10345,10345,2,6,1074,2613,,,,74.58
7007744171,2016-04-10,Weekend,14,Moderate Mover,10146,10146,1,12,1030,2700,,,,71.53
7007744171,2016-04-11,Weekday,15,Moderate Mover,12168,12168,18,27,1020,2871,,,,70.83
7007744171,2016-04-12,Weekday,15,High Efficiency Mover,7413,7413,53,6,405,1023,,,,28.13
7086361926,2016-04-01,Weekday,13,High Efficiency Mover,11463,11463,38,30,777,2496,,,,53.96
7086361926,2016-04-02,Weekend,13,Sedentary User,87,87,0,0,872,1641,,,,60.56
7086361926,2016-04-03,Weekend,13,Moderate Mover,1949,1949,3,6,1404,1794,,,,97.5
7086361926,2016-04-04,Weekday,14,High Efficiency Mover,6101,6101,31,24,1247,2421,,,,86.6
7086361926,2016-04-05,Weekday,14,High Efficiency Mover,7478,7478,25,33,1159,2439,420,0.96,Restorative Sleeper,80.49
7086361926,2016-04-06,Weekday,14,Moderate Mover,7352,7352,19,14,814,2233,,,,56.53
7086361926,2016-04-07,Weekday,14,High Efficiency Mover,14604,14604,76,30,695,2862,,,,48.26
7086361926,2016-04-08,Weekday,14,High Efficiency Mover,9634,9634,50,48,797,2752,,,,55.35
7086361926,2016-04-09,Weekend,14,Moderate Mover,7338,7338,27,5,717,2519,,,,49.79
7086361926,2016-04-10,Weekend,14,Sedentary User,569,569,0,0,1368,1799,,,,95
7086361926,2016-04-11,Weekday,15,High Efficiency Mover,6242,6242,46,22,741,2543,,,,51.46
7086361926,2016-04-12,Weekday,15,Sedentary User,430,430,0,0,75,625,,,,5.21
8053475328,2016-04-02,Weekend,13,High Efficiency Mover,20188,20188,124,19,1125,3377,,,,78.13
8053475328,2016-04-03,Weekend,13,High Efficiency Mover,25701,25701,165,36,1142,3697,,,,79.31
8053475328,2016-04-04,Weekday,14,High Efficiency Mover,17395,17395,100,4,1123,3209,,,,77.99
8053475328,2016-04-05,Weekday,14,High Efficiency Mover,17167,17167,98,8,1150,3167,,,,79.86
8053475328,2016-04-06,Weekday,14,High Efficiency Mover,16435,16435,100,14,1135,3122,,,,78.82
8053475328,2016-04-07,Weekday,14,High Efficiency Mover,17078,17078,101,6,1143,3176,,,,79.38
8053475328,2016-04-08,Weekday,14,High Efficiency Mover,11693,11693,60,6,1221,2790,,,,84.79
8053475328,2016-04-09,Weekend,14,High Efficiency Mover,11159,11159,59,6,1255,2715,,,,87.15
8053475328,2016-04-10,Weekend,14,Moderate Mover,10118,10118,30,18,1185,2684,,,,82.29
8053475328,2016-04-11,Weekday,15,High Efficiency Mover,16064,16064,96,8,1181,3097,,,,82.01
8053475328,2016-04-12,Weekday,15,Sedentary User,290,290,0,0,599,791,,,,41.6
8253242879,2016-04-01,Weekday,13,Sedentary User,0,,0,0,1440,1429,,,,100
8253242879,2016-04-02,Weekend,13,Sedentary User,0,,0,0,1440,1429,,,,100
8253242879,2016-04-03,Weekend,13,Sedentary User,0,,0,0,1440,1429,,,,100
8253242879,2016-04-04,Weekday,14,Sedentary User,0,,0,0,1440,1429,,,,100
8253242879,2016-04-05,Weekday,14,Sedentary User,0,,0,0,1440,1429,,,,100
8253242879,2016-04-06,Weekday,14,Sedentary User,1931,1931,0,0,1346,1607,,,,93.47
8253242879,2016-04-07,Weekday,14,High Efficiency Mover,5181,5181,15,15,1303,1776,,,,90.49
8253242879,2016-04-08,Weekday,14,Moderate Mover,12026,12026,47,13,1230,2162,,,,85.42
8253242879,2016-04-09,Weekend,14,High Efficiency Mover,5360,5360,8,28,1256,1832,,,,87.22
8253242879,2016-04-10,Weekend,14,Sedentary User,2545,2545,0,0,1314,1657,,,,91.25
8253242879,2016-04-11,Weekday,15,Sedentary User,1636,1636,0,0,1139,1377,,,,79.1
8253242879,2016-04-12,Weekday,15,Sedentary User,0,,0,0,1440,0,,,,100
8378563200,2016-04-01,Weekday,13,High Efficiency Mover,14179,14179,73,21,719,3669,,,,49.93
8378563200,2016-04-02,Weekend,13,Sedentary User,3358,3358,0,0,657,2702,,,,45.63
8378563200,2016-04-03,Weekend,13,Moderate Mover,9152,9152,25,13,600,3304,,,,41.67
8378563200,2016-04-04,Weekday,14,High Efficiency Mover,13935,13935,105,16,658,4234,,,,45.69
8378563200,2016-04-05,Weekday,14,High Efficiency Mover,12846,12846,113,15,686,4128,441,0.92,Restorative Sleeper,47.64
8378563200,2016-04-06,Weekday,14,High Efficiency Mover,9124,9124,55,6,728,3798,,,,50.56
8378563200,2016-04-07,Weekday,14,High Efficiency Mover,9725,9725,83,11,670,3839,,,,46.53
8378563200,2016-04-08,Weekday,14,High Efficiency Mover,8350,8350,72,10,868,3713,,,,60.28
8378563200,2016-04-09,Weekend,14,Sedentary User,2240,2240,0,0,843,2606,,,,58.54
8378563200,2016-04-10,Weekend,14,Sedentary User,2631,2631,0,0,727,2624,,,,50.49
8378563200,2016-04-11,Weekday,15,High Efficiency Mover,8837,8837,74,17,811,3775,,,,56.32
8378563200,2016-04-12,Weekday,15,High Efficiency Mover,3246,3246,65,15,243,1882,,,,16.88
8583815059,2016-04-01,Weekday,13,Sedentary User,2174,2174,0,0,1328,2360,,,,92.22
8583815059,2016-04-02,Weekend,13,Sedentary User,3494,3494,0,0,1274,2517,,,,88.47
8583815059,2016-04-03,Weekend,13,Sedentary User,2380,2380,0,0,1309,2400,,,,90.9
8583815059,2016-04-04,Weekday,14,Sedentary User,3159,3159,0,0,1293,2462,,,,89.79
8583815059,2016-04-05,Weekday,14,Moderate Mover,6835,6835,5,15,1208,2786,,,,83.89
8583815059,2016-04-06,Weekday,14,Sedentary User,2098,2098,0,0,1328,2354,,,,92.22
8583815059,2016-04-07,Weekday,14,Sedentary User,2816,2816,0,0,1302,2437,,,,90.42
8583815059,2016-04-08,Weekday,14,Sedentary User,1408,1408,0,0,1052,1814,,,,73.06
8792009665,2016-04-01,Weekday,13,Moderate Mover,4592,4592,4,8,748,2260,,,,51.94
8792009665,2016-04-02,Weekend,13,Moderate Mover,8452,8452,9,24,1079,3004,,,,74.93
8792009665,2016-04-03,Weekend,13,Moderate Mover,7238,7238,2,6,636,2667,,,,44.17
8792009665,2016-04-04,Weekday,14,Moderate Mover,3821,3821,0,9,675,2229,,,,46.88
8792009665,2016-04-05,Weekday,14,Moderate Mover,2332,2332,1,10,904,2100,439,0.95,Restorative Sleeper,62.78
8792009665,2016-04-06,Weekday,14,Sedentary User,2121,2121,0,0,855,2114,,,,59.38
8792009665,2016-04-07,Weekday,14,Sedentary User,1291,1291,0,0,888,1961,,,,61.67
8792009665,2016-04-08,Weekday,14,High Efficiency Mover,1467,1467,2,8,912,1953,,,,63.33
8792009665,2016-04-09,Weekend,14,Sedentary User,1022,1022,0,0,739,1890,,,,51.32
8792009665,2016-04-10,Weekend,14,Sedentary User,4605,4605,0,0,1261,2253,,,,87.57
8792009665,2016-04-11,Weekday,15,Sedentary User,178,178,0,0,1428,1725,,,,99.17
8792009665,2016-04-12,Weekday,15,Sedentary User,20,20,0,0,598,728,,,,41.53
8877689391,2016-04-01,Weekday,13,Moderate Mover,18700,18700,67,3,1123,3527,,,,77.99
8877689391,2016-04-02,Weekend,13,High Efficiency Mover,27572,27572,116,24,1040,4220,,,,72.22
8877689391,2016-04-03,Weekend,13,High Efficiency Mover,15260,15260,106,17,1058,3864,,,,73.47
8877689391,2016-04-04,Weekday,14,Moderate Mover,20779,20779,78,16,1138,3662,,,,79.03
8877689391,2016-04-05,Weekday,14,Moderate Mover,10695,10695,10,3,1181,2834,,,,82.01
8877689391,2016-04-06,Weekday,14,Moderate Mover,24136,24136,87,16,1019,4039,,,,70.76
8877689391,2016-04-07,Weekday,14,Moderate Mover,10910,10910,32,11,1185,2947,,,,82.29
8877689391,2016-04-08,Weekday,14,Moderate Mover,23014,23014,70,29,982,4196,,,,68.19
8877689391,2016-04-09,Weekend,14,High Efficiency Mover,16470,16470,90,9,1052,3841,,,,73.06
8877689391,2016-04-10,Weekend,14,High Efficiency Mover,28497,28497,128,46,1055,4526,,,,73.26
8877689391,2016-04-11,Weekday,15,Moderate Mover,10622,10622,18,7,1190,2820,,,,82.64
8877689391,2016-04-12,Weekday,15,Sedentary User,2350,2350,0,0,531,938,,,,36.88
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
